word,tfidf
cnn,0.31013632516135264
layer,0.26041771229175775
feature,0.2575026764996653
fault,0.24457043493364114
signal,0.2069442141746194
scalogram,0.20194923498878775
architecture,0.2006731773814491
image,0.19613335607995874
spectrogram,0.18752428963244577
datum,0.1841251914220021
convolutional,0.18031181695427478
deep,0.16622407167559003
learning,0.1420704422067119
use,0.13208981123752322
frequency,0.12360393594132316
time,0.12008164657956658
set,0.11987193561191316
propose,0.0941936406161677
raw,0.0941936406161677
volume,0.08899483387775267
analysis,0.08435432506023519
diagnosis,0.08311203583779501
network,0.08311203583779501
wavelet,0.0815234783112137
result,0.07991462374127543
mfpt,0.07933719945988091
vibration,0.07933719945988091
neural,0.0775712334486087
vector,0.0775712334486087
model,0.07605170950039217
representation,0.0754749224223157
bear,0.07212472678170992
stft,0.07212472678170992
extraction,0.07203043105942236
journal,0.07203043105942236
within,0.07103522110335594
method,0.07103522110335594
two,0.07103522110335594
map,0.06921820412714097
race,0.06491225410353892
outer,0.06491225410353892
pooling,0.06491225410353892
learn,0.06427404668948804
noise,0.06271036793170286
table,0.06215581846543646
transform,0.06094882628104968
size,0.06004082328978329
hilbert,0.057699781425367934
sensitivity,0.057699781425367934
construction,0.05643933113853256
input,0.05438573181418219
usa,0.05048730874719694
bearing,0.05048730874719694
western,0.05048730874719694
pool,0.05048730874719694
rolling,0.05048730874719694
traditional,0.04944157437652926
system,0.048836714508557214
case,0.048836714508557214
one,0.048836714508557214
diagnostic,0.04432641911349068
due,0.04432641911349068
huang,0.04389725755219199
follow,0.04002721552652219
element,0.04002721552652219
therefore,0.03995731187063772
base,0.03995731187063772
stage,0.03955325950122341
component,0.03878561672430435
accuracy,0.03878561672430435
classification,0.03878561672430435
paper,0.03762622075902171
modeling,0.03762622075902171
precision,0.03606236339085496
condition,0.03551761055167797
point,0.03551761055167797
ability,0.034609102063570485
train,0.03324481433511801
computer,0.03324481433511801
sample,0.03324481433511801
additionally,0.03324481433511801
pixel,0.03135518396585143
bias,0.03135518396585143
machinery,0.03135518396585143
liu,0.03135518396585143
three,0.03107790923271823
section,0.03107790923271823
outline,0.02966494462591756
rate,0.02966494462591756
technique,0.02966494462591756
algorithm,0.02966494462591756
different,0.02966494462591756
svm,0.028849890712683967
morlet,0.028849890712683967
roll,0.028849890712683967
inner,0.028849890712683967
data,0.028019050868565536
consist,0.027704011945931674
prediction,0.027704011945931674
effect,0.027704011945931674
resolution,0.027704011945931674
reserve,0.027704011945931674
detection,0.027704011945931674
figure,0.027704011945931674
methodology,0.027704011945931674
parameter,0.02663820791375848
application,0.02663820791375848
basis,0.02663820791375848
show,0.02663820791375848
machine,0.02663820791375848
training,0.02663820791375848
ieee,0.025084147172681138
ball,0.025084147172681138
negative,0.025084147172681138
construct,0.025084147172681138
examine,0.025084147172681138
pca,0.025084147172681138
linear,0.025084147172681138
true,0.02472078718826463
filter,0.02472078718826463
involve,0.02472078718826463
recognition,0.02472078718826463
pattern,0.02472078718826463
engineering,0.02472078718826463
generate,0.02472078718826463
value,0.022198506594798734
however,0.022198506594798734
mode,0.022198506594798734
second,0.022198506594798734
selection,0.022198506594798734
support,0.022198506594798734
function,0.022198506594798734
require,0.022198506594798734
perform,0.022198506594798734
via,0.022198506594798734
without,0.022198506594798734
process,0.022198506594798734
vary,0.02216320955674534
university,0.02216320955674534
quantity,0.02216320955674534
loss,0.02216320955674534
matrix,0.02216320955674534
overall,0.02216320955674534
mechanical,0.02216320955674534
predict,0.02216320955674534
class,0.02216320955674534
study,0.02216320955674534
emphasize,0.021637418034512974
dropout,0.021637418034512974
tail,0.021637418034512974
shock,0.021637418034512974
chu,0.021637418034512974
lecun,0.021637418034512974
split,0.021637418034512974
enable,0.020013607763261096
high,0.020013607763261096
choose,0.020013607763261096
include,0.020013607763261096
present,0.019776629750611705
output,0.019776629750611705
prior,0.019776629750611705
monitoring,0.019776629750611705
knowledge,0.019776629750611705
asset,0.019776629750611705
approach,0.019776629750611705
vision,0.019776629750611705
life,0.018813110379510854
hidden,0.018813110379510854
overlap,0.018813110379510854
smith,0.018813110379510854
feed,0.018813110379510854
conference,0.018813110379510854
except,0.018813110379510854
proceeding,0.018813110379510854
center,0.018813110379510854
beyond,0.018813110379510854
similarity,0.018813110379510854
fully,0.018813110379510854
nonlinear,0.018813110379510854
experimental,0.018813110379510854
classify,0.018813110379510854
diagnose,0.018813110379510854
adaptive,0.018813110379510854
series,0.017758805275838986
measure,0.017758805275838986
apply,0.017758805275838986
mean,0.017758805275838986
similar,0.017758805275838986
test,0.017758805275838986
useful,0.016622407167559004
evaluate,0.016622407167559004
effective,0.016622407167559004
estimate,0.016622407167559004
review,0.016622407167559004
double,0.016622407167559004
extract,0.016622407167559004
final,0.016622407167559004
remain,0.016622407167559004
normalize,0.016622407167559004
incorporate,0.016622407167559004
first,0.016622407167559004
unit,0.016010886210608876
well,0.016010886210608876
provide,0.016010886210608876
illustrate,0.01483247231295878
additional,0.01483247231295878
divide,0.01483247231295878
moment,0.01483247231295878
short,0.01483247231295878
early,0.01483247231295878
add,0.01483247231295878
connect,0.01483247231295878
load,0.01483247231295878
local,0.01483247231295878
low,0.01483247231295878
allow,0.01483247231295878
amount,0.01483247231295878
explore,0.01483247231295878
babu,0.014424945356341983
spectrum,0.014424945356341983
motor,0.014424945356341983
feng,0.014424945356341983
bank,0.014424945356341983
tecture,0.014424945356341983
stack,0.014424945356341983
belief,0.014424945356341983
suffer,0.014424945356341983
filtering,0.014424945356341983
abdeljaber,0.014424945356341983
guo,0.014424945356341983
autoencoder,0.014424945356341983
relu,0.014424945356341983
khz,0.014424945356341983
representa,0.014424945356341983
janssens,0.014424945356341983
derivative,0.014424945356341983
lee,0.014424945356341983
kurtosis,0.014424945356341983
randall,0.014424945356341983
interpolation,0.014424945356341983
scaling,0.014424945356341983
artificial,0.014424945356341983
scientific,0.014424945356341983
max,0.014424945356341983
horizontally,0.014424945356341983
shallow,0.014424945356341983
heuristic,0.014424945356341983
peng,0.014424945356341983
mlp,0.014424945356341983
significant,0.014424945356341983
handle,0.014424945356341983
important,0.01331910395687924
limit,0.01331910395687924
number,0.01331910395687924
weight,0.01331910395687924
multiple,0.01331910395687924
note,0.01331910395687924
comparison,0.01331910395687924
reduce,0.01331910395687924
processing,0.01331910395687924
complete,0.01331910395687924
original,0.01331910395687924
part,0.01331910395687924
example,0.01331910395687924
could,0.01331910395687924
ture,0.012542073586340569
mix,0.012542073586340569
rotate,0.012542073586340569
convolution,0.012542073586340569
advance,0.012542073586340569
amplitude,0.012542073586340569
ensemble,0.012542073586340569
identical,0.012542073586340569
effectiveness,0.012542073586340569
gpu,0.012542073586340569
engineer,0.012542073586340569
predefine,0.012542073586340569
lin,0.012542073586340569
strength,0.012542073586340569
decomposition,0.012542073586340569
international,0.012542073586340569
fouri,0.012542073586340569
rely,0.012542073586340569
optimum,0.012542073586340569
accurately,0.012542073586340569
accomplish,0.012542073586340569
reduction,0.012542073586340569
failure,0.012542073586340569
bin,0.012542073586340569
often,0.012008164657956658
information,0.012008164657956658
industry,0.01108160477837267
increase,0.01108160477837267
manually,0.01108160477837267
dataset,0.01108160477837267
wang,0.01108160477837267
direct,0.01108160477837267
effectively,0.01108160477837267
label,0.01108160477837267
capability,0.01108160477837267
regression,0.01108160477837267
separate,0.01108160477837267
page,0.01108160477837267
expert,0.01108160477837267
phase,0.01108160477837267
optimal,0.01108160477837267
benefit,0.01108160477837267
article,0.01108160477837267
plot,0.01108160477837267
tional,0.01108160477837267
author,0.01108160477837267
great,0.01108160477837267
technology,0.01108160477837267
gaussian,0.01108160477837267
common,0.009888314875305853
run,0.009888314875305853
less,0.009888314875305853
role,0.009888314875305853
domain,0.009888314875305853
respectively,0.009888314875305853
much,0.009888314875305853
central,0.009888314875305853
open,0.009888314875305853
framework,0.009888314875305853
form,0.009888314875305853
automatic,0.009888314875305853
either,0.009888314875305853
create,0.009888314875305853
ing,0.009888314875305853
industrial,0.009888314875305853
science,0.009888314875305853
tion,0.009888314875305853
power,0.009888314875305853
although,0.009888314875305853
appear,0.009888314875305853
problem,0.009888314875305853
measurement,0.009888314875305853
tree,0.009888314875305853
recent,0.008879402637919493
may,0.008879402637919493
large,0.008879402637919493
still,0.008879402637919493
sensor,0.008879402637919493
possible,0.008879402637919493
share,0.008879402637919493
make,0.008879402637919493
level,0.008879402637919493
search,0.008879402637919493
metric,0.008879402637919493
overview,0.008879402637919493
relationship,0.008879402637919493
location,0.008879402637919493
even,0.008879402637919493
control,0.008879402637919493
context,0.008879402637919493
across,0.008879402637919493
automatically,0.008879402637919493
far,0.008879402637919493
work,0.008005443105304438
help,0.008005443105304438
introduction,0.008005443105304438
step,0.008005443105304438
balance,0.007212472678170992
permit,0.007212472678170992
band,0.007212472678170992
phm,0.007212472678170992
szegedy,0.007212472678170992
systematic,0.007212472678170992
extensively,0.007212472678170992
pling,0.007212472678170992
perceptron,0.007212472678170992
benchmark,0.007212472678170992
surround,0.007212472678170992
poor,0.007212472678170992
possess,0.007212472678170992
envelope,0.007212472678170992
beneficial,0.007212472678170992
precede,0.007212472678170992
predictionof,0.007212472678170992
etal,0.007212472678170992
partial,0.007212472678170992
percent,0.007212472678170992
avci,0.007212472678170992
attribution,0.007212472678170992
numerical,0.007212472678170992
though,0.007212472678170992
october,0.007212472678170992
thomas,0.007212472678170992
financial,0.007212472678170992
fifth,0.007212472678170992
thin,0.007212472678170992
august,0.007212472678170992
fifteen,0.007212472678170992
thedata,0.007212472678170992
fea,0.007212472678170992
false,0.007212472678170992
terminology,0.007212472678170992
segmentation,0.007212472678170992
param,0.007212472678170992
explicit,0.007212472678170992
empirical,0.007212472678170992
expense,0.007212472678170992
predictor,0.007212472678170992
submit,0.007212472678170992
primary,0.007212472678170992
substantial,0.007212472678170992
simulation,0.007212472678170992
competition,0.007212472678170992
reproduction,0.007212472678170992
depict,0.007212472678170992
deliver,0.007212472678170992
conclude,0.007212472678170992
shen,0.007212472678170992
consecutive,0.007212472678170992
revenue,0.007212472678170992
considerably,0.007212472678170992
robust,0.007212472678170992
deeply,0.007212472678170992
shaft,0.007212472678170992
severity,0.007212472678170992
sake,0.007212472678170992
seven,0.007212472678170992
december,0.007212472678170992
customer,0.007212472678170992
creation,0.007212472678170992
replacement,0.007212472678170992
remark,0.007212472678170992
skewness,0.007212472678170992
raceway,0.007212472678170992
nonstationary,0.007212472678170992
eigen,0.007212472678170992
boltzmann,0.007212472678170992
stride,0.007212472678170992
economic,0.007212472678170992
ear,0.007212472678170992
straightforward,0.007212472678170992
careful,0.007212472678170992
committee,0.007212472678170992
slavkovikj,0.007212472678170992
sparse,0.007212472678170992
sophisticated,0.007212472678170992
diction,0.007212472678170992
diameter,0.007212472678170992
regard,0.007212472678170992
laplace,0.007212472678170992
regularization,0.007212472678170992
slightly,0.007212472678170992
tic,0.007212472678170992
seed,0.007212472678170992
injection,0.007212472678170992
adjacent,0.007212472678170992
modelling,0.007212472678170992
insert,0.007212472678170992
addi,0.007212472678170992
mapss,0.007212472678170992
inject,0.007212472678170992
adam,0.007212472678170992
