word,tfidf
datum,1.6181443294204667
con,1.0143833256928987
use,0.9414938991704789
dataset,0.8362540920980895
feature,0.7894727172158302
image,0.7334665228239832
fault,0.7200106252252729
display,0.6479328076653758
model,0.610279624735667
network,0.5904118217480354
click,0.5843731275523609
attribute,0.520711105846072
cnn,0.5155673377541783
time,0.5082710195262126
select,0.49947417853364284
set,0.47650528675870674
convolutional,0.47645262731536114
page,0.42842457003936724
value,0.42168212726176835
diagnosis,0.4102967153580051
element,0.4095176047382039
base,0.40298064682675294
method,0.3879927477564899
template,0.36912698036638014
signal,0.36141638449782126
layer,0.35326350793438954
deep,0.34134744119199034
well,0.3225070916965588
learning,0.30316125921661663
data,0.2928558586764354
symbol,0.2888091279491363
neural,0.2877680656210059
table,0.2767818602337073
asset,0.26558533992180583
create,0.26461466262417915
information,0.26429806971599934
result,0.26262457036825404
bear,0.2562122575467095
algorithm,0.24776502272264006
system,0.2475294630042379
gabor,0.24472259945379765
one,0.23831755657842096
architecture,0.23707262497587844
analysis,0.23221865758117805
propose,0.22923503087127056
show,0.22894029512595493
summary,0.22715399786068977
prediction,0.22662347326105753
change,0.22403112846623158
process,0.2194053082956261
parameter,0.21725121012250892
point,0.21446550074599213
two,0.2139762060342052
right,0.2115675469669905
type,0.2065950641294131
frequency,0.2065324528780192
training,0.20459300844270978
scalogram,0.20328320260302687
sheet,0.19971561883234384
name,0.19919872021557222
reference,0.1957015655066888
vibration,0.1940584142844459
spectrogram,0.19019222486092402
gru,0.188512373113955
vision,0.1877807660267771
also,0.1869714143087287
transformation,0.18680374828266305
application,0.18584543538693973
different,0.17852959755439898
example,0.17781082047682112
follow,0.17680468310829892
event,0.17601894612249525
database,0.17600122529722376
extraction,0.1742403488637219
figure,0.1723630382330495
trend,0.17045751023810338
industrial,0.17035382126929052
train,0.17005282681292283
pane,0.16927299616794506
new,0.1678894425859868
bearing,0.16787645880024016
include,0.16670623242312205
add,0.16345128648010193
input,0.16332564190598653
ieee,0.1623279095081594
pca,0.1610036101217678
condition,0.1606813452415788
variable,0.15973813853325403
team,0.15952175905672833
control,0.15560258846947697
learn,0.15398956059042543
configuration,0.15347614776015756
search,0.1523499667854242
sample,0.15200016848844364
raw,0.15196155752418217
case,0.14963495587817194
provide,0.14710281584937274
detail,0.14698978219034564
number,0.14642566940490173
make,0.14638382659115118
user,0.14548493796061743
machine,0.14382870465672665
within,0.14291211073422488
need,0.14283968165591476
distribution,0.14277486641484266
label,0.14244112909538875
state,0.14232323974281855
section,0.14155961282112178
tag,0.14032646191142548
update,0.13951857034202098
regression,0.13926129292005585
option,0.13888599329363863
technique,0.13854324553141684
processing,0.13730623132823672
vector,0.13520164969316245
apply,0.13463199583210722
size,0.13460448053136798
format,0.13428120787384015
open,0.13406015905062754
area,0.1340485250378001
study,0.13398457614290094
representation,0.13380442049934882
classification,0.133127512067063
characteristic,0.13229301376476166
permission,0.13130054115959094
work,0.1312595621944317
content,0.13068701332102
matrix,0.1298084314578025
wavelet,0.12653521350212782
build,0.12599613471798116
internal,0.12558188067820245
button,0.12367792511615248
february,0.12271606496431402
quality,0.12262137651695539
organization,0.12081664729912328
see,0.12055436186613325
require,0.12046941497241515
sensor,0.12017971143619983
column,0.11972221142605144
digital,0.11970109853012044
volume,0.11915653440897811
access,0.11783966374775054
extract,0.11745715798544018
stage,0.1169148797044796
key,0.11571237947702531
item,0.11492415409455331
obtain,0.11458863515369852
production,0.11313627728726351
domain,0.11290122787030529
three,0.11272926971333097
transform,0.11238016820116872
life,0.1123146221194942
transparency,0.11134568771022317
design,0.1112785300573347
edit,0.11030795854879397
large,0.11024472881620354
child,0.11004528002066064
window,0.10941393890779091
level,0.10933464217672723
north,0.10790126032825084
object,0.10757794692278173
paper,0.10715435214775261
enable,0.10712337551519728
test,0.1070233757136203
rate,0.10696856020404247
oil,0.10660738830603222
map,0.10622655423276661
generate,0.10614468604802278
category,0.10601731753398061
zhang,0.10535100603366376
view,0.10377209303050555
ﬁlter,0.10346613973749141
scale,0.10330974637789195
save,0.1029157932062498
therefore,0.10226992423470527
unit,0.10178536644131832
high,0.10177058786105707
approach,0.10152775817966399
step,0.10151288954323588
convolution,0.10140569763487044
collection,0.1009810696502109
function,0.10040777948518886
mode,0.1001964096251571
kernel,0.10010333749057393
note,0.0991393786643393
source,0.09761978785846441
describe,0.09761805972309166
field,0.09709471713895498
multi,0.09692427391125981
reduce,0.09666901010287318
like,0.09666490408307671
server,0.09663804067133197
detection,0.09595903301181818
perform,0.0958575810902732
link,0.0955940111350464
contain,0.09556256514152126
experimental,0.09541145567189263
multiple,0.09500140397018544
may,0.09485022646416347
liu,0.09481332458567837
range,0.09466387415813295
ensure,0.0937856752720618
possible,0.09351564164913298
output,0.0931750695403277
allow,0.09281374658306224
mean,0.0926270815742617
component,0.09189053826827889
would,0.091492393123923
menu,0.09142914255523549
check,0.09116764478813595
want,0.09090905895959069
structure,0.09085511617274461
practice,0.09052253039330514
file,0.09045055435416538
researcher,0.08987608537066671
context,0.0898706219693785
performance,0.0898142254569863
journal,0.08981271859872975
however,0.08938485325791815
transfer,0.08925074505908336
wang,0.08895690678335601
drag,0.08876462047235698
certain,0.08838615698916163
accuracy,0.08807392246895246
gate,0.08784198872410182
return,0.0875864975929934
color,0.08756569854026548
machinery,0.08724041595869356
selection,0.08708302785566352
choose,0.08702358220809421
due,0.08692715948951193
find,0.08683724162688582
camera,0.08662472664128026
tion,0.08614879011635479
good,0.08603519295374278
security,0.08578515237091379
article,0.085728996580224
calculation,0.08553438833470996
stft,0.0854644029241012
list,0.0854374252858357
rolling,0.08517046671741427
next,0.08487856564402531
enhance,0.08419342453732485
row,0.0841921135512405
average,0.08405258396422612
folder,0.08372541790790006
monitoring,0.083430507203445
tab,0.08283243972172588
present,0.08255212050745492
noise,0.08254355723160439
health,0.08251148043564832
standard,0.08230054385583936
configure,0.08220505693362364
real,0.08210293561269426
develop,0.08201600072052714
read,0.08194207571671046
business,0.08189981624752726
collaboration,0.08153614920164652
weight,0.08151499788058358
china,0.08142779089122613
important,0.08140414492915307
default,0.08083885534478205
correlation,0.08081718036650133
start,0.08079749079746998
mfpt,0.08067116707412003
measurement,0.08060186897540832
report,0.08028790034906685
diagnostic,0.08028363335913871
overview,0.0799189475106257
respectively,0.07957955654293786
parent,0.07950501773602066
building,0.0792434993204444
construct,0.07915238122226051
service,0.07907693996132921
without,0.07879109035425115
first,0.07877461866322978
improve,0.07875099933499209
icon,0.0783336935542518
query,0.07792914897641659
pooling,0.07691796263169107
pattern,0.07673722240698226
management,0.07625122845028304
engineering,0.07623609445016087
review,0.07586822606125285
call,0.07567260848533468
predict,0.07563117164346718
race,0.07558399501745194
look,0.07517094917003413
text,0.07492393113011941
gaussian,0.07466538562737873
part,0.07464092913364825
outer,0.0742500274032128
client,0.07417597357026362
storage,0.07363072410539936
current,0.07347913449890117
construction,0.0731023957937521
filter,0.07309440086890853
original,0.07308629987652805
decision,0.07279531576069467
support,0.07271607261406199
speed,0.07221411929495851
measure,0.0718535552721379
computer,0.07168722297972763
frame,0.07149517427742795
single,0.07139935525631001
property,0.07129720646881295
documentation,0.07101030226042115
aveva,0.07081812820891699
traditional,0.07063505765505912
motor,0.07045158515438535
recognition,0.07032898423226609
cycle,0.07029861996501817
exist,0.07027476912023699
purpose,0.07015257063644478
challenge,0.06998358324788763
term,0.06996853615356777
top,0.06986858023003113
industry,0.06964115856388167
way,0.06961271091983198
often,0.06943613037789483
huang,0.06930274098089492
setting,0.06920586965403484
understand,0.06906726496445875
gas,0.06900610903899652
pixel,0.06896329754153237
university,0.06816336980652699
ind,0.06777670808787556
direction,0.06775912015820665
operation,0.06765254955239573
series,0.06749210457390675
chen,0.06740948474640053
consistency,0.06739161129582072
metadata,0.06719492409491998
miss,0.06705780630368681
trans,0.06694290636253393
since,0.06686954337988746
copy,0.06683346217210256
mechanical,0.06631872280344853
lstm,0.0660592801161565
order,0.06597030540498079
maintenance,0.06595036263159956
specific,0.06530643299964183
problem,0.06529009170692851
amount,0.06503667076546636
still,0.06455761133234865
research,0.06450015797293532
run,0.06445934217124244
hilbert,0.06436961949656357
similar,0.0641848561537589
temperature,0.06397500268803036
comparison,0.06360825594304478
power,0.0635720830938578
location,0.0635719381724205
rotate,0.06338169953008449
group,0.06336545546123004
represent,0.063059405104168
identity,0.0629261851137136
capture,0.0629253255401209
another,0.06261520285945492
big,0.06243378245757521
outline,0.062320734851683046
hoc,0.06221653404552035
collect,0.06215807938990775
record,0.06210791915845654
last,0.0620463822464025
help,0.06183683774535754
correspond,0.06178982090431207
get,0.061453560758305006
intelligent,0.0614216384417567
uom,0.06133136405917179
refresh,0.06132141990979157
benefit,0.06117109766844417
navigate,0.061130111028321665
energy,0.06105457356060494
directly,0.0609867544697517
many,0.060901463528879776
sensitivity,0.060856767955001306
low,0.06082701601996376
verify,0.06081477684345704
second,0.060498928193845454
useful,0.06032734711847743
tool,0.06030147812455035
define,0.05998877825816562
operating,0.05951726216412083
essential,0.05948055757962252
toolbar,0.05941936044596885
linear,0.05927970373434335
terminal,0.059265655358025505
gear,0.05920203794942738
hierarchy,0.05917098571761691
date,0.05883737128442324
indicator,0.058640572367275476
consist,0.05835768343165665
technology,0.0583323859347729
potential,0.058202258201515165
move,0.05737104952637446
error,0.057364709196656746
status,0.05717044712485206
pool,0.057157146818392575
take,0.05683433520409951
ﬁeld,0.056721506816482595
effectively,0.056694624161375204
could,0.05656442977205711
ability,0.05639596954944917
associate,0.05617747925808783
highlight,0.056065763866590804
acquisition,0.05604485519139356
available,0.05548858606771123
load,0.055457179628523236
derive,0.05544754237833884
gearbox,0.055235306790779586
switch,0.05514479403444715
phase,0.05472405520466309
batch,0.054380501027625094
author,0.0541867151348221
monitor,0.0541241510963835
modify,0.0535608467094
experiment,0.05352790732110274
form,0.05329880834982753
usa,0.05315524397567519
western,0.05315524397567519
quantity,0.05299207084811353
total,0.05292886682041717
combine,0.05291305344624984
introduce,0.05265797192571224
zhao,0.05256737156230133
document,0.05250897061295769
methodology,0.052466171019144685
additionally,0.05223874045494839
across,0.05222288885977126
occurrence,0.0521544297456249
importance,0.05204363440056529
graphic,0.051930832991975914
metric,0.05192661323888781
consider,0.05191888346088558
give,0.05151927494864002
thus,0.05148325417471013
target,0.05142066503439631
reset,0.051415180550997044
fusion,0.051233403948062195
facilitate,0.05120107884446874
bar,0.051032680614082254
plot,0.050871261363196134
additional,0.050755180761145026
crucial,0.05056737316182642
remain,0.05034759651848469
insight,0.05032995095119355
requirement,0.050314094800174784
precision,0.050268802774205125
history,0.05025200413629157
even,0.05001512523532726
close,0.04990326398293895
description,0.049749026896185794
local,0.049570503430688584
delete,0.04954648585320128
refer,0.04942333414325455
long,0.0492812939943469
origin,0.04919491883400674
compute,0.049161336102086166
via,0.04906989239514818
suitable,0.0489895994550108
library,0.04888647584491234
short,0.04866736483580067
science,0.04860388854177122
channel,0.04858988101188785
basis,0.048578137567568055
limit,0.0484645242304131
estimate,0.048426005044743176
failure,0.04841949883103552
statistical,0.048403799290055054
equipment,0.048003537750714476
individual,0.047948816539497785
issue,0.04763564413626926
achieve,0.04759958839549633
end,0.047423585346309534
downtime,0.04735515104677579
video,0.04710562297321625
adaptive,0.0470746383677139
general,0.046970021346991894
gradient,0.04683990096351463
six,0.04669453261644432
hyperparameter,0.04667480429858812
yang,0.04643322626004951
common,0.04640250645719288
every,0.046387891763224366
cheng,0.0459219457834096
transaction,0.04588942868023486
complex,0.045852503355799185
platform,0.04578435608144551
usually,0.04576589746641782
product,0.04574998357868443
introduction,0.04574570003180776
role,0.04570781557787456
sql,0.04569220545374108
audit,0.045574017480522214
back,0.045469182772011785
explorer,0.04533239252365921
complete,0.04533070573776214
relationship,0.0452906044457823
gauge,0.04523788262692332
loss,0.04517388939988691
small,0.04505230361789575
know,0.04504477883136226
variance,0.04503332027184957
ing,0.04490664858404109
dimension,0.044793796213096364
increase,0.04464460962122395
non,0.0445231953356671
relate,0.04447661720717483
modeling,0.044474162854951045
initial,0.04446644554764782
involve,0.044267565201266006
utilize,0.04424798898164071
task,0.044032360162823594
electric,0.043990286272711995
definition,0.04371925451607824
adaptation,0.04366506625796232
numerical,0.04351781776895475
statistic,0.043217588441315874
depend,0.04313145226830642
preprocesse,0.043122615507408056
arrange,0.043113902457099305
automatically,0.042920836262058705
class,0.042850070008450716
period,0.04271249066723997
feed,0.04266685630217966
knowledge,0.042653066039605586
predictive,0.04258626361450464
become,0.04254107270486099
browser,0.04242886998913033
cover,0.04231425038537929
must,0.04202969398867522
identify,0.0419890409340527
previous,0.041785981486789366
criterion,0.04175480107193817
connect,0.04161059911882808
although,0.04147908812387759
eight,0.0414715237579587
shift,0.041430393524035325
owner,0.04135835921714967
course,0.04132088761236925
overall,0.041177056946851934
framework,0.04115435764481454
far,0.04113596373355573
clear,0.04112913628625199
trace,0.04098302824098664
roll,0.040855599240836114
epoch,0.040830600977030646
visual,0.040670947381980266
near,0.04057995976901064
might,0.04053012977989086
message,0.04051137499777918
sun,0.04036268604452049
medium,0.04036083123932138
lin,0.04026724968164021
hide,0.04018768675083035
space,0.040091122918306035
testing,0.03997566068395904
guo,0.03977033002688541
yan,0.0396355680696939
addition,0.03961191859872437
simple,0.03933827315238794
governance,0.03928049809747676
bias,0.03916469394372682
difference,0.039131639993976786
specify,0.03912634503644136
employ,0.038959342120045405
various,0.03895143339138714
degradation,0.03892958646351226
home,0.038699327391736746
dashboard,0.03869278263164411
unique,0.03868166630374744
much,0.03848523093236788
exploration,0.0384842290181069
separate,0.03820116931604115
inner,0.03818766401235786
svm,0.03818766401235786
accord,0.03800365108351672
analytic,0.03800202632881931
probability,0.03797484610357012
optimization,0.037966541772039286
dimensional,0.03787688565600755
creation,0.03775273496281096
syntax,0.03773178953290727
ball,0.03773132093510222
direct,0.037721660453181545
communication,0.03770200483266008
string,0.037633990181046996
explore,0.037609872245844535
comprehensive,0.03760298995082538
box,0.0375346468586146
determine,0.03750282784981558
side,0.03740475177046111
dropdown,0.03735066531326516
cloud,0.03728115942879652
version,0.03722496643842862
aim,0.037128414475992896
drop,0.037115860802548285
random,0.037031410512939116
strategy,0.03701707511464156
enter,0.036995720635361676
publish,0.03674613786750758
effect,0.03674450886040402
able,0.03671647549459691
laboratory,0.036711992602895684
vary,0.03661417238841769
request,0.03660998588183108
reduction,0.03646863251333188
address,0.0364668779343503
replace,0.03638143638080201
line,0.03623945963751799
assessment,0.036093633747345075
connection,0.0360272808461024
resolution,0.035991967063018555
reliability,0.035990325278617175
square,0.035953216118796094
main,0.03587533066968419
reaction,0.03586707628981167
spectrum,0.035768427184168027
impact,0.03568741303144028
maximum,0.035665650638275655
negative,0.03563856580619587
onto,0.035535796102010735
rgb,0.03537802498865655
retrieve,0.035275742079090025
ensemble,0.035216977902573186
effective,0.03516889790399973
following,0.035114025015517365
instead,0.03503437104077333
handle,0.034945357798958895
device,0.034913437160223444
place,0.034845245609668396
fill,0.034820599487516445
utility,0.034769825382315475
tail,0.03472145393858429
hour,0.03469385316537726
double,0.03468948617219627
deploy,0.03462260892010501
environment,0.034584170139339475
log,0.034545018303026705
optional,0.03443530374049479
usage,0.03435878125826137
final,0.034321668037423696
air,0.03428858302499498
either,0.03417053054295034
characterize,0.03404405737441743
gao,0.03399621288846992
reserve,0.03394515369405712
promote,0.03382484956788341
offer,0.03371510608735095
accurate,0.03367954153440762
specification,0.03356202435030624
gpu,0.03352544540634024
true,0.033446977638905126
pressure,0.033433874825753794
instance,0.03337415457403422
fully,0.03336909036265502
appear,0.03332022814182044
classify,0.03327412037136343
pencil,0.03322846244400146
several,0.03318104256154075
proper,0.033090219223627704
capability,0.03308541945323259
header,0.03299597624795585
regulatory,0.032966525038210015
efficiency,0.032966525038210015
novel,0.03283636655517157
ctrl,0.032738622502459236
please,0.03272678346421774
share,0.03269712085333284
grid,0.03264802059875764
integrate,0.032637460332120394
center,0.03250899457136952
delay,0.03248204486740938
write,0.032467313527848554
cost,0.032414781609417714
left,0.03237484619883168
mech,0.03225974839231662
examine,0.03225470190482008
store,0.032251311895086114
objective,0.03224312528078694
implement,0.03222120020896382
maintain,0.03215260882820645
natural,0.03214298088485067
guide,0.03214298088485067
human,0.032018329189812865
operator,0.03200056757623778
understanding,0.03199303690395912
eng,0.031759582503419106
express,0.031750398448035726
abbreviation,0.031742595693049935
ture,0.03173743890267813
deviation,0.03171976221743171
play,0.031703450311739406
relevant,0.03169751991667624
occur,0.03166663619452917
recurrent,0.03162026727103711
popular,0.03154801836845883
principal,0.031519111231610615
morlet,0.031517825941162224
relative,0.03151151627508267
conference,0.031460284141931937
csv,0.03138803177339333
cleaning,0.03138803177339333
nonlinear,0.03134914823807117
analyze,0.03134311251029091
goal,0.03123874501872922
conclusion,0.03118141300290462
necessary,0.03116947938561783
cluster,0.03108081399517859
adopt,0.03094762770595237
hold,0.03088727157670699
manage,0.03080143367202795
evaluate,0.030792102233080196
guideline,0.03065445482166066
layout,0.03065445482166066
concise,0.03065445482166066
procedure,0.03058231189761136
compare,0.030569990837823996
world,0.03042272926455338
worth,0.030404667740446988
instal,0.03034928503387799
language,0.030323736485579837
concept,0.03029703106733618
artificial,0.030209878004508833
grayscale,0.030169974650860024
beijing,0.030169974650860024
operate,0.03013667703935667
mainly,0.03013667703935667
combination,0.030096658716027375
structured,0.030079207961365945
contact,0.03002156666960627
complementary,0.03002156666960627
interval,0.03000097111512381
literature,0.029836338814415928
restriction,0.029823288218253974
responsible,0.02980953850857665
scenario,0.029807699193240625
manually,0.029723135076193685
account,0.029720407313747418
installation,0.029702519186620077
road,0.029660768628882495
dropout,0.02964122371994774
receive,0.02956273714623922
position,0.029530557298346343
external,0.02951252437133074
software,0.0295023207303619
reuse,0.029399908598611472
development,0.02936913444113569
outlet,0.02932505833777601
vital,0.02932048720742153
foundation,0.02932048720742153
iii,0.02932048720742153
gray,0.02928991780007167
less,0.02927138214821934
fit,0.029259907133111794
retrieval,0.02918878047294865
chart,0.029163229973019622
early,0.02912786989867277
peng,0.02909858911297239
together,0.029073845365418415
optimal,0.029070664793347363
discuss,0.02900381863279468
acquire,0.028986494519258534
emission,0.028963827155780875
illustrate,0.028957658968354314
similarity,0.02894231302398294
quantitative,0.028836007036620898
typically,0.02876744268635694
root,0.0285990719083841
quickly,0.02858393278080587
shaft,0.028555954505997034
serve,0.028492490907255027
prior,0.028424266254182064
reason,0.028395170310691137
detect,0.028381759990452934
generation,0.02835333626566338
site,0.02835223247591103
contextual,0.028349233216978832
interest,0.028335503252848553
chu,0.02830725610570861
style,0.0282592312083263
json,0.028231045243759963
parquet,0.028231045243759963
usability,0.028231045243759963
dependency,0.028231045243759963
stakeholder,0.028231045243759963
pipeline,0.028231045243759963
streamline,0.028231045243759963
handling,0.028231045243759963
compliance,0.028231045243759963
department,0.028231045243759963
evaluation,0.028192564116000858
hierarchical,0.028187442157867622
developer,0.028027454270791802
efficiently,0.028027454270791802
innovation,0.02802561790139166
assist,0.02801697227964129
mathematical,0.028004713378896772
maximize,0.027986519593182404
tracking,0.027986519593182404
mention,0.027846855554921553
practical,0.027840977729129215
choice,0.027783721259165717
relu,0.02776462149873326
especially,0.027756776863910763
geometric,0.027746565072959327
rely,0.02774183222337049
archive,0.02771852679326871
four,0.027652424200115693
thermal,0.02762985954154175
axis,0.02751852018019041
retain,0.027502039422381767
recent,0.027466667467885376
risk,0.027434757013224415
identifier,0.02739374858814948
establish,0.027373675733631107
per,0.02729454216837813
automatic,0.027270975375835043
simply,0.02722341411251992
composition,0.027185272737698288
plant,0.027182990806176786
normalize,0.027147787772013758
already,0.027104560176673696
completeness,0.02707837956261463
exclude,0.02702871183534999
zhou,0.026925998984819045
comput,0.02692387793536011
sgd,0.02692387793536011
visibility,0.02691973839515998
proceeding,0.026820898808738537
expect,0.026793677514146966
engine,0.026605363378525843
hyper,0.026589859851306092
expert,0.02655897751751013
han,0.026551532165622574
validate,0.026532088589658876
tang,0.0264237120464626
code,0.026252192683410912
normal,0.026240184455096436
public,0.02622764569359475
divide,0.026222401115089843
memory,0.026173698552855996
customer,0.026154391855971217
everyone,0.026067214682783075
guidance,0.026021294260329807
act,0.026021294260329807
rather,0.026010776000283946
carry,0.026004769554315146
cursor,0.025951897550317023
administrator,0.02594005851207553
adam,0.02588801927751878
brief,0.025808686265808487
let,0.025724702278395104
advancement,0.02570592523479496
online,0.025696499648981835
difficult,0.025683675833997992
shock,0.025639320877230358
whose,0.025610456156723572
repeat,0.0255265866764552
distance,0.02541014915867175
post,0.025374080210285834
uncertainty,0.02536959574881611
focus,0.025367231598418305
bottom,0.025223057157124425
factor,0.025203735680216655
deal,0.02511834130786131
full,0.025113567796860577
calculate,0.025099868525883057
kim,0.02508974443222347
amplitude,0.025078111444900884
convert,0.025066261039374156
rule,0.02506451633708175
pre,0.025000551653151105
special,0.024977466677657833
expand,0.024932574884591874
correct,0.024890278534698496
functionality,0.024883432740133996
split,0.024794404564146347
mark,0.024789255016899395
computation,0.02468984835758507
around,0.02468247454114994
except,0.024611210783830124
phm,0.024554051663279654
orientation,0.024477097118563274
encoder,0.024458245089925904
beyond,0.02440568872180307
sure,0.0243547700200267
come,0.024321638079998025
variant,0.0243065557762095
lecun,0.024305353262991228
tree,0.024270317068765423
remove,0.024232883084936076
gain,0.02413348875778812
tune,0.024033263984179175
fouri,0.024029401015463303
assign,0.02392886833093293
derivative,0.023895904945242095
computing,0.023892902946908327
incorporate,0.023885574909513995
validation,0.023795586945469148
background,0.02377839273913828
lee,0.023762718656015876
khz,0.023762718656015876
stack,0.023762718656015876
community,0.023687727065783377
inform,0.023655552044375402
youtube,0.023635349359278884
ﬂow,0.023627956698824365
xin,0.023627956698824365
engineer,0.023611428637095415
personal,0.02343287332167272
third,0.02339644494605566
advantage,0.023350997945054425
year,0.02331456466919673
timestamp,0.023305456350287267
extent,0.023288734943427338
liang,0.023220084049040524
jia,0.023220084049040524
acoustic,0.023220084049040524
decomposition,0.023193298580547042
organize,0.02314562955099401
match,0.023097616808734196
drive,0.023055161381868944
rig,0.023041762667303865
always,0.02301670343640733
city,0.022999455188768187
remark,0.022997405326337844
indeed,0.022997405326337844
emphasize,0.0229713856487521
reading,0.022945934073845056
easy,0.022928530535452674
hidden,0.022923387430475603
percentage,0.022783040385740354
reach,0.022783040385740354
appropriate,0.022741946913267728
currently,0.02273664737690273
smith,0.02271786536844855
among,0.02267957004620143
mix,0.022663059036145912
central,0.022607495181045136
title,0.02256898963663142
multiscale,0.02254962932290519
diagnose,0.022505257373927227
minimum,0.02244438546341092
defect,0.022421809203745216
spectral,0.022421809203745216
moment,0.02239805006029305
advanced,0.02236227095780014
eigenvector,0.022341496604650308
predefine,0.022252014912091802
node,0.022217093680652465
lead,0.022151750704325752
keyword,0.022148577648561544
solution,0.02212391175674635
try,0.022096232172194006
overlap,0.022081877754284725
paste,0.022068695132703688
angle,0.022051575487335127
contrast,0.022019041646621194
annotation,0.02193866812124333
complexity,0.021890056748921062
entire,0.02188832084755756
vehicle,0.021854380056856037
labelling,0.021854380056856037
meas,0.02183253312898116
capacity,0.02170229217480559
produce,0.021669277239970454
mapping,0.02157122193615425
sometimes,0.021470795430200206
multidimensional,0.021418912061521158
intelligence,0.02136532875570092
deselect,0.021339854739511097
furthermore,0.02130428635781309
project,0.021294804619705805
realistic,0.021215661708666064
provider,0.02111135230871125
belief,0.021094783427537622
widely,0.021080178180691408
press,0.021045402036939678
entry,0.020993164335492382
notice,0.020971351680772264
cascade,0.020960021470346108
contribution,0.020960021470346108
moreover,0.020881899729339116
editor,0.020858654633325823
import,0.02077291555123948
dimensionality,0.020770763825478347
populate,0.02076835168819648
core,0.020748457335385828
bank,0.020738918415608723
resource,0.020732046785022856
hot,0.02069096573082866
particular,0.020684844240982443
multivariate,0.020558155830957024
optimum,0.02054986201556825
leave,0.020457786663634396
path,0.020448178661688864
continuous,0.02040664625733213
rotation,0.02035987737960473
june,0.02029650858224231
injection,0.02029650858224231
scientist,0.02027588679203935
sequence,0.020264359959265968
massive,0.0202549886102004
outside,0.020254546533128845
bring,0.020254546533128845
finally,0.02023902367240935
basic,0.02022460860887578
active,0.020157778724226506
lab,0.020135637948230395
fact,0.020127416829196956
normalization,0.019977481757064586
vertical,0.019950609411661577
tional,0.01993425095574093
face,0.019879287135992234
owe,0.01975387397526696
signiﬁcant,0.01975387397526696
degree,0.019722053396040766
length,0.01972107981204878
bulk,0.01970874431646039
hybrid,0.01965364920165802
interface,0.019651047017113434
accurately,0.019602623676791223
prove,0.019596587949010966
subsequent,0.019596587949010966
front,0.019596587949010966
surface,0.019596587949010966
execute,0.019532859043894565
accept,0.01950898625442959
actual,0.019411791165070226
dialog,0.019392334011583683
subject,0.019359592457203183
consumption,0.019288609581818935
activation,0.019241954453973458
mapss,0.01921818120632314
kind,0.019178295124237958
representa,0.01916042515079204
interpolation,0.01916042515079204
scaling,0.01916042515079204
significant,0.01916042515079204
tick,0.019153333559933317
screen,0.019153333559933317
later,0.01910640420469682
grant,0.019083495966414583
along,0.018911219983528973
affect,0.01887356081667971
descent,0.018808732888574008
ignore,0.018760485514094708
joint,0.018659013423434154
hand,0.01859491511457477
dynamic,0.018540696465405498
decrease,0.018491459218113043
great,0.018441967609687027
absolute,0.01843689929389311
serial,0.018427117671953354
shallow,0.018426848199059365
autoencoder,0.018426848199059365
res,0.018419906361027832
interference,0.018419906361027832
compressor,0.018419906361027832
response,0.018410151329782735
hypothesis,0.01826192553188779
iterative,0.01826192553188779
infrastructure,0.01826192553188779
belong,0.018250668454188348
company,0.018181294665714352
working,0.018165388669587043
variation,0.01814294574402156
bin,0.01813053362771114
whereas,0.018108358087833388
action,0.01807535602246256
lose,0.017935079166527614
adjust,0.0179307355656105
improved,0.017924383079178447
accelerometer,0.017884213592084013
fourth,0.017878949633020898
cause,0.017873447793229247
observe,0.017834820329161474
coordinate,0.017819515698521377
loop,0.017819515698521377
making,0.017719290924912437
summarize,0.017704292608905086
horizontal,0.01760331892842812
strength,0.01760142534548249
accomplish,0.01760142534548249
preserve,0.017591470805752456
binary,0.017591470805752456
pub,0.017586104635686217
heuristic,0.017581931885975354
filtering,0.017581931885975354
attention,0.017499167090135805
analyse,0.017481613886202407
tend,0.017448949867079955
international,0.017394066914055293
compress,0.017388031186275035
discussion,0.017353432446741188
mining,0.017278821105877067
temporal,0.017230239623757318
fix,0.017196048797567937
decide,0.017196048797567937
locate,0.017184215287887758
promise,0.017134869781898078
kurtosis,0.01709288058482024
janssens,0.01709288058482024
babu,0.01709288058482024
abdeljaber,0.01709288058482024
max,0.01709288058482024
extractor,0.017085938746788702
